0,num_clicks,num_carts,num_orders
4,4,6.565967046690569,3.8789704271631984
54,54,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
13,11,1.0,1.0
3,3,6.565967046690569,3.8789704271631984
33,31,2.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
200,194,6.0,3.8789704271631984
73,73,6.565967046690569,3.8789704271631984
13,8,3.0,2.0
25,25,6.565967046690569,3.8789704271631984
12,11,1.0,3.8789704271631984
21,21,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
42,32,10.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
14,11,2.0,1.0
5,5,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
21,21,6.565967046690569,3.8789704271631984
25,24,1.0,3.8789704271631984
13,12,1.0,3.8789704271631984
46,38,7.0,1.0
2,2,6.565967046690569,3.8789704271631984
33,33,6.565967046690569,3.8789704271631984
16,13,2.0,1.0
126,126,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
59,50,5.0,4.0
2,2,6.565967046690569,3.8789704271631984
34,21,10.0,3.0
172,132,23.0,17.0
82,69,9.0,4.0
366,330,28.0,8.0
34,34,6.565967046690569,3.8789704271631984
21,12,5.0,4.0
8,6,1.0,1.0
17,17,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
16,16,6.565967046690569,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
29,29,6.565967046690569,3.8789704271631984
15,13,2.0,3.8789704271631984
16,16,6.565967046690569,3.8789704271631984
75,69,6.0,3.8789704271631984
23,21,2.0,3.8789704271631984
99,86,13.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
111,92,13.0,6.0
2,2,6.565967046690569,3.8789704271631984
10,8,2.0,3.8789704271631984
55,55,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
210,194,11.0,5.0
200,167,29.0,4.0
39,28,6.0,5.0
12,9,2.0,1.0
11,11,6.565967046690569,3.8789704271631984
232,228,4.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
14,12,2.0,3.8789704271631984
14,14,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
21,16,3.0,2.0
30,23,7.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
269,243,22.0,4.0
4,4,6.565967046690569,3.8789704271631984
198,198,6.565967046690569,3.8789704271631984
9,8,1.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
157,134,20.0,3.0
5,5,6.565967046690569,3.8789704271631984
12,11,1.0,3.8789704271631984
6,5,1.0,3.8789704271631984
32,31,1.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
50,50,6.565967046690569,3.8789704271631984
11,10,1.0,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
38,32,6.0,3.8789704271631984
19,19,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
40,34,4.0,2.0
58,39,16.0,3.0
28,28,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
9,8,1.0,3.8789704271631984
81,81,6.565967046690569,3.8789704271631984
4,2,1.0,1.0
21,20,1.0,3.8789704271631984
10,8,2.0,3.8789704271631984
55,46,6.0,3.0
7,6,1.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
12,10,2.0,3.8789704271631984
57,42,10.0,5.0
12,9,2.0,1.0
241,221,14.0,6.0
222,195,24.0,3.0
5,5,6.565967046690569,3.8789704271631984
153,135,13.0,5.0
8,8,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
248,228,19.0,1.0
154,127,26.0,1.0
122,106,10.0,6.0
7,5,1.0,1.0
14,13,1.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
291,271,17.0,3.0
61,45,13.0,3.0
9,9,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
16,16,6.565967046690569,3.8789704271631984
23,20,2.0,1.0
4,2,2.0,3.8789704271631984
54,54,6.565967046690569,3.8789704271631984
66,66,6.565967046690569,3.8789704271631984
35,35,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
30,27,3.0,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
16,15,1.0,3.8789704271631984
76,70,6.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
141,122,19.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
91,83,8.0,3.8789704271631984
22,18,4.0,3.8789704271631984
263,260,1.0,2.0
450,406,31.0,13.0
12,12,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
65,65,6.565967046690569,3.8789704271631984
36,36,6.565967046690569,3.8789704271631984
68,56,12.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
11,9,2.0,3.8789704271631984
66,65,1.0,3.8789704271631984
18,18,6.565967046690569,3.8789704271631984
222,222,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
80,72,7.0,1.0
41,37,2.0,2.0
4,2,1.0,1.0
2,2,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
209,181,27.0,1.0
2,2,6.565967046690569,3.8789704271631984
16,15,1.0,3.8789704271631984
16,16,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
75,56,17.0,2.0
28,22,2.0,4.0
19,19,6.565967046690569,3.8789704271631984
62,60,2.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
289,276,8.0,5.0
42,42,6.565967046690569,3.8789704271631984
149,132,13.0,4.0
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
15,15,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
3,2,1.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
42,39,3.0,3.8789704271631984
16,16,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
67,65,2.0,3.8789704271631984
259,252,6.0,1.0
5,5,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
53,45,8.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
7,5,1.0,1.0
2,2,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
5,4,1.0,3.8789704271631984
142,137,4.0,1.0
2,2,6.565967046690569,3.8789704271631984
13,13,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
29,25,4.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
22,20,1.0,1.0
117,78,29.0,10.0
2,2,6.565967046690569,3.8789704271631984
5,4,6.565967046690569,1.0
4,4,6.565967046690569,3.8789704271631984
15,12,3.0,3.8789704271631984
49,42,7.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
19,18,1.0,3.8789704271631984
109,74,35.0,3.8789704271631984
129,127,2.0,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
349,316,27.0,6.0
41,38,3.0,3.8789704271631984
71,67,4.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
247,201,32.0,14.0
17,14,3.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
124,119,5.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
12,7,3.0,2.0
3,3,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
11,9,2.0,3.8789704271631984
246,212,33.0,1.0
5,5,6.565967046690569,3.8789704271631984
6,4,1.0,1.0
32,32,6.565967046690569,3.8789704271631984
81,74,6.0,1.0
5,5,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
19,12,4.0,3.0
7,4,2.0,1.0
10,10,6.565967046690569,3.8789704271631984
24,23,1.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
8,5,3.0,3.8789704271631984
45,38,6.0,1.0
7,7,6.565967046690569,3.8789704271631984
14,14,6.565967046690569,3.8789704271631984
88,81,6.0,1.0
20,20,6.565967046690569,3.8789704271631984
8,5,2.0,1.0
9,9,6.565967046690569,3.8789704271631984
23,23,6.565967046690569,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
25,25,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
15,12,2.0,1.0
32,31,1.0,3.8789704271631984
53,52,1.0,3.8789704271631984
17,13,4.0,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
342,297,41.0,4.0
219,178,31.0,10.0
37,33,2.0,2.0
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
9,8,1.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
62,60,2.0,3.8789704271631984
81,81,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
58,54,3.0,1.0
34,33,6.565967046690569,1.0
5,5,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
49,40,5.0,4.0
9,9,6.565967046690569,3.8789704271631984
8,6,1.0,1.0
11,11,6.565967046690569,3.8789704271631984
146,132,8.0,6.0
184,165,8.0,11.0
58,56,2.0,3.8789704271631984
35,31,2.0,2.0
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
203,175,21.0,7.0
173,173,6.565967046690569,3.8789704271631984
14,12,2.0,3.8789704271631984
30,20,8.0,2.0
3,3,6.565967046690569,3.8789704271631984
41,40,1.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
16,15,1.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
123,123,6.565967046690569,3.8789704271631984
18,12,4.0,2.0
33,29,4.0,3.8789704271631984
69,59,7.0,3.0
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
94,84,6.0,4.0
26,22,4.0,3.8789704271631984
23,23,6.565967046690569,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
24,24,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
22,20,1.0,1.0
12,11,1.0,3.8789704271631984
4,3,1.0,3.8789704271631984
35,33,2.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
33,27,2.0,4.0
8,6,1.0,1.0
7,7,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
19,18,1.0,3.8789704271631984
33,33,6.565967046690569,3.8789704271631984
17,14,3.0,3.8789704271631984
61,50,11.0,3.8789704271631984
18,18,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
217,190,18.0,9.0
133,129,4.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
29,29,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
72,62,8.0,2.0
31,20,9.0,2.0
3,3,6.565967046690569,3.8789704271631984
195,170,19.0,6.0
5,4,1.0,3.8789704271631984
29,19,10.0,3.8789704271631984
24,24,6.565967046690569,3.8789704271631984
11,9,2.0,3.8789704271631984
27,26,1.0,3.8789704271631984
50,42,5.0,3.0
33,27,6.0,3.8789704271631984
8,7,1.0,3.8789704271631984
171,171,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
78,62,15.0,1.0
29,29,6.565967046690569,3.8789704271631984
78,62,9.0,7.0
11,11,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
18,17,1.0,3.8789704271631984
5,3,2.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
31,24,7.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
174,168,3.0,3.0
7,7,6.565967046690569,3.8789704271631984
51,46,5.0,3.8789704271631984
27,26,1.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
11,10,1.0,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
9,8,1.0,3.8789704271631984
14,13,1.0,3.8789704271631984
20,20,6.565967046690569,3.8789704271631984
6,4,1.0,1.0
2,2,6.565967046690569,3.8789704271631984
54,51,2.0,1.0
41,36,4.0,1.0
5,4,1.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
51,51,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
24,19,3.0,2.0
4,4,6.565967046690569,3.8789704271631984
56,35,12.0,9.0
316,263,52.0,1.0
264,258,4.0,2.0
3,3,6.565967046690569,3.8789704271631984
5,3,2.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
14,6,2.0,6.0
25,19,3.0,3.0
3,3,6.565967046690569,3.8789704271631984
72,64,6.0,2.0
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
14,5,5.0,4.0
34,25,6.0,3.0
48,38,8.0,2.0
34,34,6.565967046690569,3.8789704271631984
6,4,2.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
13,11,1.0,1.0
26,18,6.0,2.0
9,9,6.565967046690569,3.8789704271631984
8,6,2.0,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
27,16,6.0,5.0
33,32,1.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
13,13,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
323,304,10.0,9.0
79,70,7.0,2.0
3,2,1.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
9,5,3.0,1.0
25,18,7.0,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
13,13,6.565967046690569,3.8789704271631984
6,5,1.0,3.8789704271631984
81,77,4.0,3.8789704271631984
63,46,9.0,8.0
49,49,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
17,10,4.0,3.0
53,44,9.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
14,14,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
64,57,6.0,1.0
19,16,3.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
52,43,9.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
269,269,6.565967046690569,3.8789704271631984
38,38,6.565967046690569,3.8789704271631984
14,11,3.0,3.8789704271631984
19,19,6.565967046690569,3.8789704271631984
9,7,2.0,3.8789704271631984
90,90,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
20,20,6.565967046690569,3.8789704271631984
13,13,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
22,22,6.565967046690569,3.8789704271631984
288,284,4.0,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
4,3,1.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
63,50,11.0,2.0
2,2,6.565967046690569,3.8789704271631984
128,120,4.0,4.0
3,3,6.565967046690569,3.8789704271631984
31,21,10.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
148,126,15.0,7.0
33,29,3.0,1.0
213,139,42.0,32.0
5,5,6.565967046690569,3.8789704271631984
80,60,16.0,4.0
30,23,5.0,2.0
2,2,6.565967046690569,3.8789704271631984
61,52,5.0,4.0
3,3,6.565967046690569,3.8789704271631984
48,32,16.0,3.8789704271631984
53,37,10.0,6.0
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
363,363,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
6,5,1.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
8,7,1.0,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
43,34,9.0,3.8789704271631984
63,61,2.0,3.8789704271631984
153,144,5.0,4.0
20,19,1.0,3.8789704271631984
29,29,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
9,8,1.0,3.8789704271631984
64,50,12.0,2.0
13,9,2.0,2.0
120,80,28.0,12.0
11,11,6.565967046690569,3.8789704271631984
94,94,6.565967046690569,3.8789704271631984
27,19,8.0,3.8789704271631984
33,33,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
11,9,1.0,1.0
11,11,6.565967046690569,3.8789704271631984
133,119,14.0,3.8789704271631984
54,41,13.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
68,68,6.565967046690569,3.8789704271631984
27,26,1.0,3.8789704271631984
174,167,7.0,3.8789704271631984
15,13,1.0,1.0
3,3,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
10,9,6.565967046690569,1.0
30,16,10.0,4.0
10,10,6.565967046690569,3.8789704271631984
19,16,2.0,1.0
68,68,6.565967046690569,3.8789704271631984
31,29,1.0,1.0
21,21,6.565967046690569,3.8789704271631984
50,46,2.0,2.0
4,4,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
8,7,1.0,3.8789704271631984
33,33,6.565967046690569,3.8789704271631984
39,35,3.0,1.0
5,5,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
37,34,2.0,1.0
249,218,22.0,9.0
2,2,6.565967046690569,3.8789704271631984
21,17,1.0,3.0
8,7,1.0,3.8789704271631984
8,8,6.565967046690569,3.8789704271631984
34,32,2.0,3.8789704271631984
96,74,15.0,7.0
75,52,13.0,10.0
48,41,4.0,3.0
12,4,4.0,4.0
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
39,29,10.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
186,172,12.0,2.0
127,127,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
20,19,1.0,3.8789704271631984
18,18,6.565967046690569,3.8789704271631984
30,28,1.0,1.0
7,7,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
75,51,13.0,11.0
46,46,6.565967046690569,3.8789704271631984
4,3,1.0,3.8789704271631984
48,48,6.565967046690569,3.8789704271631984
13,13,6.565967046690569,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
10,7,3.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
55,53,1.0,1.0
4,4,6.565967046690569,3.8789704271631984
6,4,2.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
28,26,1.0,1.0
260,218,30.0,12.0
12,12,6.565967046690569,3.8789704271631984
76,71,5.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
40,32,5.0,3.0
2,2,6.565967046690569,3.8789704271631984
7,4,2.0,1.0
4,4,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
35,34,1.0,3.8789704271631984
64,64,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
135,131,3.0,1.0
28,20,5.0,3.0
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
12,12,6.565967046690569,3.8789704271631984
13,9,2.0,2.0
5,4,1.0,3.8789704271631984
156,117,31.0,8.0
15,14,1.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
329,321,7.0,1.0
3,3,6.565967046690569,3.8789704271631984
231,223,8.0,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
3,2,1.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
160,147,13.0,3.8789704271631984
124,107,15.0,2.0
10,8,2.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
9,8,1.0,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
14,14,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
9,9,6.565967046690569,3.8789704271631984
42,42,6.565967046690569,3.8789704271631984
53,38,8.0,7.0
4,4,6.565967046690569,3.8789704271631984
75,64,10.0,1.0
152,133,16.0,3.0
234,217,13.0,4.0
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
14,14,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
8,7,1.0,3.8789704271631984
10,10,6.565967046690569,3.8789704271631984
6,4,1.0,1.0
8,8,6.565967046690569,3.8789704271631984
41,41,6.565967046690569,3.8789704271631984
128,114,14.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
5,4,1.0,3.8789704271631984
10,6,2.0,2.0
7,5,2.0,3.8789704271631984
211,211,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
33,29,4.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
208,180,28.0,3.8789704271631984
8,7,1.0,3.8789704271631984
16,14,2.0,3.8789704271631984
18,16,1.0,1.0
24,24,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
88,88,6.565967046690569,3.8789704271631984
48,37,10.0,1.0
91,89,1.0,1.0
5,5,6.565967046690569,3.8789704271631984
111,110,1.0,3.8789704271631984
37,32,5.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
23,19,3.0,1.0
67,64,2.0,1.0
3,3,6.565967046690569,3.8789704271631984
10,9,1.0,3.8789704271631984
67,66,1.0,3.8789704271631984
72,55,11.0,6.0
4,4,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
66,64,2.0,3.8789704271631984
222,187,27.0,8.0
2,2,6.565967046690569,3.8789704271631984
118,108,9.0,1.0
3,3,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
10,7,3.0,3.8789704271631984
43,43,6.565967046690569,3.8789704271631984
7,6,1.0,3.8789704271631984
11,11,6.565967046690569,3.8789704271631984
12,11,6.565967046690569,1.0
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
14,12,1.0,1.0
8,8,6.565967046690569,3.8789704271631984
77,70,4.0,3.0
3,3,6.565967046690569,3.8789704271631984
112,110,1.0,1.0
6,6,6.565967046690569,3.8789704271631984
27,27,6.565967046690569,3.8789704271631984
113,100,11.0,2.0
12,10,2.0,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
110,110,6.565967046690569,3.8789704271631984
91,77,11.0,3.0
2,2,6.565967046690569,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
306,276,24.0,6.0
151,140,11.0,3.8789704271631984
186,177,9.0,3.8789704271631984
20,20,6.565967046690569,3.8789704271631984
57,42,12.0,3.0
218,181,23.0,14.0
75,66,6.0,3.0
29,28,1.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
3,2,1.0,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
6,5,1.0,3.8789704271631984
56,40,14.0,2.0
77,58,19.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
57,54,3.0,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
10,7,3.0,3.8789704271631984
11,10,1.0,3.8789704271631984
40,36,4.0,3.8789704271631984
12,10,2.0,3.8789704271631984
30,30,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
6,6,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
26,19,4.0,3.0
9,9,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
29,29,6.565967046690569,3.8789704271631984
5,5,6.565967046690569,3.8789704271631984
2,2,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
4,4,6.565967046690569,3.8789704271631984
7,7,6.565967046690569,3.8789704271631984
13,13,6.565967046690569,3.8789704271631984
32,25,5.0,2.0
143,121,15.0,7.0
99,89,5.0,5.0
56,49,7.0,3.8789704271631984
3,3,6.565967046690569,3.8789704271631984
